id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
xcpd__14149_c0		C30H44O12						
xcpd__14150_c0		C30H44O12						
xcpd__14152_c0		C26H31NO11S2						
xcpd__14153_c0		C26H31NO15						
xcpd__14156_c0		C40H27N3O3						
xcpd__14161_c0		C31H40N3O5PS						
xcpd__14163_c0		C17H18N4O20						
xcpd__14164_c0		C25H26O17						
xcpd__14165_c0		C28H27N2O9PS						
xcpd__14166_c0		C26H30O16						
xcpd__14167_c0		C29H31N2O8PS						
xcpd__14168_c0		C27H34O11S2						
xcpd__14171_c0		C28H39O8PS2						
xcpd__14172_c0		C27H34O15						
xcpd__14173_c0		C30H35N2O7PS						
xcpd__14174_c0		C31H34O12						
xcpd__14177_c0		C29H43O7PS2						
xcpd__14178_c0		C28H38O14						
xcpd__14179_c0		C31H39N2O6PS						
xcpd__14180_c0		C32H38O11						
xcpd__14181_c0		C19H42N4O17						
xcpd__14182_c0		C30H47O6PS2						
xcpd__14183_c0		C29H42O13						
xcpd__14184_c0		C32H43N2O5PS						
xcpd__14187_c0		C30H47O10P						
xcpd__14188_c0		C30H46O12						
xcpd__14189_c0		C34H63O6P						
xcpd__14194_c0		C27H37NO14						
xcpd__14195_c0		C28H41NO9S2						
xcpd__14196_c0		C28H29N2O9PS						
xcpd__14197_c0		C31H24N2O11						
xcpd__14199_c0		C29H28O14						
xcpd__14200_c0		C30H32O9S2						
xcpd__14201_c0		C27H37O9PS2						
xcpd__14202_c0		C27H37O9PS2						
xcpd__14203_c0		C26H32O16						
xcpd__14204_c0		C27H36O11S2						
xcpd__14205_c0		C37H28O8						
xcpd__14206_c0		C30H32O13						
xcpd__14207_c0		C33H33N2O5PS						
xcpd__14209_c0		C28H41O8PS2						
xcpd__14211_c0		C27H36O15						
xcpd__14212_c0		C30H37N2O7PS						
xcpd__14214_c0		C31H36O12						
xcpd__14215_c0		C32H40O7S2						
xcpd__14218_c0		C29H45O7PS2						
xcpd__14219_c0		C28H40O14						
xcpd__14220_c0		C31H41N2O6PS						
xcpd__14221_c0		C29H45O11P						
xcpd__14222_c0		C30H49O6PS2						
xcpd__14223_c0		C28H28NO12P						
xcpd__14224_c0		C29H36N3O7PS						
xcpd__14227_c0		C27H39NO14						
xcpd__14231_c0		C28H26O15						
xcpd__14232_c0		C17H34N2O17S2						
xcpd__14233_c0		C25H30O17						
xcpd__14234_c0		C26H34O12S2						
xcpd__14235_c0		C23H39O12PS2						
xcpd__14236_c0		C29H30O14						
xcpd__14237_c0		C32H31N2O6PS						
xcpd__14238_c0		C26H35O14P						
xcpd__14239_c0		C27H39O9PS2						
xcpd__14240_c0		C26H34O16						
xcpd__14241_c0		C29H35N2O8PS						
xcpd__14242_c0		C27H38O11S2						
xcpd__14243_c0		C22H38N2O15S						
xcpd__14244_c0		C30H34O13						
xcpd__14245_c0		C30H34O13						
xcpd__14246_c0		C27H39O13P						
xcpd__14248_c0		C28H43O8PS2						
xcpd__14249_c0		C27H38O15						
xcpd__14250_c0		C39H38O2S2						
xcpd__14251_c0		C31H38O12						
xcpd__14252_c0		C31H38O12						
xcpd__14253_c0		C28H43O12P						
xcpd__14255_c0		C24H46N2O13S						
xcpd__14256_c0		C32H42O11						
xcpd__14258_c0		C29H47O11P						
xcpd__14259_c0		C30H51O6PS2						
xcpd__14261_c0		C40H16N2O5						
xcpd__14262_c0		C30H25N2O8PS						
xcpd__14263_c0		C16H32N2O18S2						
xcpd__14265_c0		C27H29N2O10PS						
xcpd__14266_c0		C28H28O15						
xcpd__14267_c0		C29H32O10S2						
xcpd__14268_c0		C21H32O20						
xcpd__14269_c0		C22H36O15S2						
xcpd__14270_c0		C29H32O14						
xcpd__14271_c0		C30H36O9S2						
xcpd__14273_c0		C27H41O9PS2						
xcpd__14275_c0		C30H36O13						
xcpd__14276_c0		C31H40O8S2						
xcpd__14278_c0		C31H40O12						
xcpd__14279_c0		C32H44O7S2						
xcpd__14281_c0		C32H44O11						
xcpd__14284_c0		C22H28N3O13PS						
xcpd__14291_c0		C20H31O19P						
xcpd__14292_c0		C27H26O16						
xcpd__14293_c0		C28H30O11S2						
xcpd__14294_c0		C38H23O6P						
xcpd__14295_c0		C31H31N2O7PS						
xcpd__14296_c0		C29H34O10S2						
xcpd__14297_c0		C32H35N2O6PS						
xcpd__14298_c0		C30H38O9S2						
xcpd__14299_c0		C27H43O9PS2						
xcpd__14300_c0		C30H38O13						
xcpd__14301_c0		C31H42O8S2						
xcpd__14302_c0		C31H42O12						
xcpd__14303_c0		C32H46O11						
xcpd__14304_c0		C34H54O7S						
xcpd__14308_c0		C27H29NO15						
xcpd__14310_c0		C28H33NO14						
xcpd__14312_c0		C34H12N2O10						
xcpd__14313_c0		C26H24O17						
xcpd__14314_c0		C27H28O12S2						
xcpd__14315_c0		C37H21O7P						
xcpd__14316_c0		C27H28O16						
xcpd__14317_c0		C30H29N2O8PS						
xcpd__14318_c0		C28H32O15						
xcpd__14319_c0		C29H36O10S2						
xcpd__14320_c0		C29H36O10S2						
xcpd__14321_c0		C30H41O7PS2						
xcpd__14322_c0		C29H36O14						
xcpd__14323_c0		C29H36O14						
xcpd__14324_c0		C30H40O13						
xcpd__14325_c0		C33H41N2O5PS						
xcpd__14326_c0		C31H44O12						
xcpd__14327_c0		C31H44O12						
xcpd__14330_c0		C25H14N4O13S						
xcpd__14331_c0		C26H26O17						
xcpd__14332_c0		C27H30O12S2						
xcpd__14333_c0		C27H30O16						
xcpd__14334_c0		C30H31N2O8PS						
xcpd__14335_c0		C31H30O13						
xcpd__14336_c0		C28H35O13P						
xcpd__14337_c0		C28H34O15						
xcpd__14338_c0		C28H34O15						
xcpd__14339_c0		C21H43N2O14PS						
xcpd__14341_c0		C30H43O7PS2						
xcpd__14342_c0		C29H38O14						
xcpd__14343_c0		C29H38O14						
xcpd__14344_c0		C33H38O11						
xcpd__14345_c0		C30H42O13						
xcpd__14346_c0		C33H43N2O5PS						
xcpd__14347_c0		C41H39O3P						
xcpd__14349_c0		C34H47N2O4PS						
xcpd__14350_c0		C31H34NO6PS2						
xcpd__14352_c0		C28H37NO14						
xcpd__14353_c0		C29H41NO9S2						
xcpd__14354_c0		C42H33N3O2						
xcpd__14356_c0		C41H25O2PS						
xcpd__14357_c0		C26H28O17						
xcpd__14358_c0		C27H32O12S2						
xcpd__14359_c0		C30H28O14						
xcpd__14360_c0		C40H24N2O5						
xcpd__14361_c0		C27H32O16						
xcpd__14362_c0		C30H33N2O8PS						
xcpd__14363_c0		C28H37O13P						
xcpd__14364_c0		C21H41O18P						
xcpd__14365_c0		C28H36O15						
xcpd__14366_c0		C28H36O15						
xcpd__14367_c0		C42H33N2OP						
xcpd__14370_c0		C30H45O7PS2						
xcpd__14371_c0		C29H40O14						
xcpd__14372_c0		C29H40O14						
xcpd__14373_c0		C30H45O11P						
xcpd__14375_c0		C30H44O13						
xcpd__14376_c0		C33H45N2O5PS						
xcpd__14377_c0		C31H48O8S2						
xcpd__14379_c0		C41H31N3O3						
xcpd__14380_c0		C27H35O10PS2						
xcpd__14381_c0		C26H30O17						
xcpd__14382_c0		C24H39O12PS2						
xcpd__14383_c0		C30H30O14						
xcpd__14384_c0		C27H35O14P						
xcpd__14386_c0		C28H39O9PS2						
xcpd__14387_c0		C42H31OPS						
xcpd__14389_c0		C27H34O16						
xcpd__14390_c0		C31H34O13						
xcpd__14393_c0		C20H42N2O17S						
xcpd__14394_c0		C28H38O15						
xcpd__14395_c0		C28H38O15						
xcpd__14396_c0		C29H42O10S2						
xcpd__14397_c0		C33H42O7S2						
xcpd__14398_c0		C29H43O12P						
xcpd__14399_c0		C19H42N4O18						
xcpd__14400_c0		C29H42O14						
xcpd__14401_c0		C29H42O14						
xcpd__14405_c0		C31H25N2O8PS						
xcpd__14406_c0		C30H32O14						
xcpd__14407_c0		C33H33N2O6PS						
xcpd__14408_c0		C27H37O14P						
xcpd__14409_c0		C28H41O9PS2						
xcpd__14410_c0		C27H36O16						
xcpd__14411_c0		C27H36O16						
xcpd__14412_c0		C31H36O13						
xcpd__14413_c0		C31H36O13						
xcpd__14414_c0		C32H40O8S2						
xcpd__14415_c0		C39H36O5S						
xcpd__14417_c0		C29H44O10S2						
xcpd__14418_c0		C32H40O12						
xcpd__14419_c0		C29H45O12P						
xcpd__14420_c0		C30H49O7PS2						
xcpd__14421_c0		C32H44N2O10						
xcpd__14422_c0		C30H49O11P						
xcpd__14429_c0		C22H18O21						
xcpd__14433_c0		C27H27N2O13P						
xcpd__14434_c0		C29H30O15						
xcpd__14435_c0		C29H30O15						
xcpd__14436_c0		C30H34O10S2						
xcpd__14437_c0		C35H26N2O9						
xcpd__14438_c0		C22H34O20						
xcpd__14439_c0		C30H34O14						
xcpd__14440_c0		C33H35N2O6PS						
xcpd__14441_c0		C31H38O9S2						
xcpd__14442_c0		C27H39O14P						
xcpd__14444_c0		C28H43O9PS2						
xcpd__14445_c0		C31H38O13						
xcpd__14446_c0		C31H38O13						
xcpd__14447_c0		C31H42N2O7S2						
xcpd__14448_c0		C29H47O8PS2						
xcpd__14450_c0		C32H42O12						
xcpd__14451_c0		C33H46O7S2						
xcpd__14452_c0		C29H47O12P						
xcpd__14459_c0		C40H30NO4P						
xcpd__14460_c0		C34H8N2O11						
xcpd__14464_c0		C28H28O16						
xcpd__14465_c0		C31H29N2O8PS						
xcpd__14466_c0		C29H32O15						
xcpd__14467_c0		C32H33N2O7PS						
xcpd__14468_c0		C30H36O14						
xcpd__14469_c0		C33H37N2O6PS						
xcpd__14470_c0		C41H33O4P						
xcpd__14472_c0		C31H40O13						
xcpd__14475_c0		C35H45N2O4PS						
xcpd__14478_c0		C28H30O12S2						
xcpd__14480_c0		C28H30O16						
xcpd__14481_c0		C29H34O11S2						
xcpd__14482_c0		C29H34O15						
xcpd__14483_c0		C30H38O10S2						
xcpd__14484_c0		C30H30N4O11						
xcpd__14486_c0		C30H38O14						
xcpd__14487_c0		C31H42O9S2						
xcpd__14488_c0		C31H42O13						
xcpd__14489_c0		C34H43N2O5PS						
xcpd__14491_c0		C35H47N2O4PS						
xcpd__14493_c0		C30H29N2O9PS						
xcpd__14494_c0		C17H37O20PS						
xcpd__14495_c0		C31H33N2O8PS						
xcpd__14496_c0		C29H36O11S2						
xcpd__14498_c0		C43H29O3P						
xcpd__14499_c0		C42H28N2O4						
xcpd__14500_c0		C29H36O15						
xcpd__14501_c0		C30H40O10S2						
xcpd__14503_c0		C30H40O14						
xcpd__14504_c0		C31H44O9S2						
xcpd__14505_c0		C31H44O13						
xcpd__14506_c0		C32H48O8S2						
xcpd__14507_c0		C27H30O17						
xcpd__14508_c0		C30H31N2O9PS						
xcpd__14511_c0		C28H34O16						
xcpd__14512_c0		C29H38O11S2						
xcpd__14513_c0		C29H39O13P						
xcpd__14514_c0		C30H43O8PS2						
xcpd__14515_c0		C29H38O15						
xcpd__14516_c0		C30H42O10S2						
xcpd__14520_c0		C33H43N2O6PS						
xcpd__14521_c0		C41H39O4P						
xcpd__14522_c0		C31H46O13						
xcpd__14523_c0		C33H59N2O5PS						
xcpd__14526_c0		C27H32O17						
xcpd__14527_c0		C30H33N2O9PS						
xcpd__14528_c0		C25H41O12PS2						
xcpd__14529_c0		C23H36N2O16S						
xcpd__14530_c0		C34H33N2O6PS						
xcpd__14533_c0		C20H40N2O18S						
xcpd__14534_c0		C42H33N2O2P						
xcpd__14535_c0		C29H41O13P						
xcpd__14536_c0		C30H45O8PS2						
xcpd__14537_c0		C29H40O15						
xcpd__14538_c0		C30H45O12P						
xcpd__14539_c0		C31H49O7PS2						
xcpd__14542_c0		C25H26O19						
xcpd__14543_c0		C25H26O19						
xcpd__14544_c0		C30H30O11S2						
xcpd__14546_c0		C30H30O15						
xcpd__14547_c0		C31H34O10S2						
xcpd__14549_c0		C29H43O9PS2						
xcpd__14551_c0		C31H39N2O8PS						
xcpd__14552_c0		C32H38O13						
xcpd__14553_c0		C33H42O8S2						
xcpd__14554_c0		C40H38O5S						
xcpd__14555_c0		C29H43O13P						
xcpd__14556_c0		C30H47O8PS2						
xcpd__14557_c0		C34H38N4O6S						
xcpd__14558_c0		C29H42O15						
xcpd__14559_c0		C29H42O15						
xcpd__14560_c0		C33H42O12						
xcpd__14561_c0		C20H46N4O18						
xcpd__14562_c0		C31H51O7PS2						
xcpd__14563_c0		C40H74N2O3						
xcpd__14566_c0		C30H33NO14						
xcpd__14567_c0		C39H77N5O						
xcpd__14571_c0		C22H33O15PS2						
xcpd__14573_c0		C27H25N2O14P						
xcpd__14574_c0		C30H32O15						
xcpd__14575_c0		C31H36O10S2						
xcpd__14576_c0		C31H36O14						
xcpd__14577_c0		C32H40O9S2						
xcpd__14579_c0		C32H40O13						
xcpd__14580_c0		C29H45O13P						
xcpd__14581_c0		C30H49O8PS2						
xcpd__14582_c0		C28H44N2O12S						
xcpd__14583_c0		C33H44O12						
xcpd__14587_c0		C20H27NO22						
xcpd__14589_c0		C29H31NO15						
xcpd__14590_c0		C32H32N3O7PS						
xcpd__14593_c0		C35H10N2O11						
xcpd__14596_c0		C28H26O15S						
xcpd__14598_c0		C28H26O17						
xcpd__14600_c0		C29H30O16						
xcpd__14601_c0		C30H34O11S2						
xcpd__14602_c0		C22H38N2O17S						
xcpd__14603_c0		C30H34O15						
xcpd__14604_c0		C33H35N2O7PS						
xcpd__14605_c0		C31H38O14						
xcpd__14606_c0		C31H38O14						
xcpd__14607_c0		C32H42O13						
xcpd__14608_c0		C32H42O13						
xcpd__14609_c0		C29H47O13P						
xcpd__14610_c0		C36H47N2O4PS						
xcpd__14617_c0		C22H26N3O15PS						
xcpd__14618_c0		C34H8N2O12						
xcpd__14624_c0		C28H28O17						
xcpd__14625_c0		C39H25O7P						
xcpd__14626_c0		C29H32O16						
xcpd__14627_c0		C30H36O11S2						
xcpd__14628_c0		C30H36O15						
xcpd__14629_c0		C31H40O10S2						
xcpd__14630_c0		C31H40O14						
xcpd__14631_c0		C32H44O9S2						
xcpd__14632_c0		C35H45N2O5PS						
xcpd__14633_c0		C33H48O8S2						
xcpd__14638_c0		C32H36N3O7PS						
xcpd__14641_c0		C21H34O20S						
xcpd__14642_c0		C28H30O17						
xcpd__14643_c0		C29H34O12S2						
xcpd__14644_c0		C29H34O16						
xcpd__14645_c0		C32H35N2O8PS						
xcpd__14646_c0		C30H38O11S2						
xcpd__14647_c0		C30H38O15						
xcpd__14648_c0		C30H38O15						
xcpd__14649_c0		C31H42O10S2						
xcpd__14650_c0		C24H47O17P						
xcpd__14651_c0		C31H42O14						
xcpd__14652_c0		C31H42O14						
xcpd__14655_c0		C21H25N3O20						
xcpd__14656_c0		C30H41NO10S2						
xcpd__14658_c0		C28H32O17						
xcpd__14659_c0		C29H36O12S2						
xcpd__14661_c0		C29H36O16						
xcpd__14662_c0		C30H40O11S2						
xcpd__14665_c0		C29H40N2O12S						
xcpd__14666_c0		C30H40O15						
xcpd__14667_c0		C31H44O10S2						
xcpd__14669_c0		C45H37O2P						
xcpd__14670_c0		C31H44O14						
xcpd__14671_c0		C32H48O9S2						
xcpd__14678_c0		C30H31N2O10PS						
xcpd__14679_c0		C42H27O5P						
xcpd__14680_c0		C28H34O17						
xcpd__14681_c0		C31H35N2O9PS						
xcpd__14682_c0		C29H38O12S2						
xcpd__14683_c0		C29H38O16						
xcpd__14684_c0		C32H39N2O8PS						
xcpd__14685_c0		C33H38O13						
xcpd__14687_c0		C30H43O13P						
xcpd__14688_c0		C43H34N2O4						
xcpd__14689_c0		C30H42O15						
xcpd__14690_c0		C31H46O10S2						
xcpd__14691_c0		C34H42O12						
xcpd__14692_c0		C19H36N2O20S						
xcpd__14693_c0		C27H32O18						
xcpd__14696_c0		C45H28N2O3						
xcpd__14697_c0		C32H36O14						
xcpd__14698_c0		C32H40N2O8S2						
xcpd__14699_c0		C30H45O9PS2						
xcpd__14701_c0		C25H44N2O15S						
xcpd__14702_c0		C36H41N2O5PS						
xcpd__14703_c0		C34H44O12						
xcpd__14708_c0		C39H39N3O2S2						
xcpd__14709_c0		C38H63NO7						
xcpd__14712_c0		C25H26O20						
xcpd__14713_c0		C19H34O22S						
xcpd__14715_c0		C39H22N2O8						
xcpd__14716_c0		C24H39O14PS2						
xcpd__14717_c0		C41H27O6P						
xcpd__14719_c0		C27H35O16P						
xcpd__14721_c0		C31H34O15						
xcpd__14722_c0		C32H38O10S2						
xcpd__14723_c0		C29H43O10PS2						
xcpd__14724_c0		C45H30N2O3						
xcpd__14725_c0		C32H38O14						
xcpd__14726_c0		C33H42O9S2						
xcpd__14727_c0		C33H42O13						
xcpd__14728_c0		C34H46O8S2						
xcpd__14729_c0		C30H47O13P						
xcpd__14730_c0		C34H46O12						
xcpd__14740_c0		C32H24O11S2						
xcpd__14741_c0		C24H24O21						
xcpd__14742_c0		C25H28O20						
xcpd__14743_c0		C34H24N4O8S						
xcpd__14746_c0		C30H32O16						
xcpd__14747_c0		C31H36O15						
xcpd__14748_c0		C39H36O7S						
xcpd__14749_c0		C32H40O14						
xcpd__14750_c0		C35H41N2O6PS						
xcpd__14751_c0		C33H44O13						
xcpd__14752_c0		C36H45N2O5PS						
xcpd__14753_c0		C26H52N2O14S						
xcpd__14759_c0		C21H31NO22						
xcpd__14760_c0		C24H32N3O14PS						
xcpd__14769_c0		C22H34O20S						
xcpd__14770_c0		C29H30O17						
xcpd__14771_c0		C32H31N2O9PS						
xcpd__14772_c0		C30H34O16						
xcpd__14773_c0		C33H35N2O8PS						
xcpd__14774_c0		C31H38O15						
xcpd__14775_c0		C31H38O15						
xcpd__14776_c0		C45H34N2O3						
xcpd__14777_c0		C32H42O14						
xcpd__14778_c0		C32H42O14						
xcpd__14779_c0		C27H55O11PS2						
xcpd__14780_c0		C46H38N2O2						
xcpd__14783_c0		C20H29NO23						
xcpd__14787_c0		C32H34N3O8PS						
xcpd__14790_c0		C27H16N4O16						
xcpd__14793_c0		C23H41O15PS2						
xcpd__14794_c0		C29H32O17						
xcpd__14795_c0		C35H32N4O7S						
xcpd__14796_c0		C30H36O16						
xcpd__14797_c0		C33H37N2O8PS						
xcpd__14798_c0		C31H40O15						
xcpd__14799_c0		C32H44O10S2						
xcpd__14800_c0		C32H44O10S2						
xcpd__14801_c0		C45H36N2O3						
xcpd__14802_c0		C32H44O14						
xcpd__14806_c0		C26H22O18S						
xcpd__14807_c0		C31H31N2O10PS						
xcpd__14808_c0		C21H38N2O19S						
xcpd__14809_c0		C29H34O17						
xcpd__14810_c0		C30H38O16						
xcpd__14811_c0		C31H42O11S2						
xcpd__14812_c0		C37H39N2O5PS						
xcpd__14813_c0		C32H47O8PS2						
xcpd__14814_c0		C31H42O15						
xcpd__14815_c0		C32H46O10S2						
xcpd__14816_c0		C43H43O4P						
xcpd__14817_c0		C44H47OPS						
xcpd__14818_c0		C42H42N2O5						
xcpd__14820_c0		C21H25N2O20P						
xcpd__14822_c0		C29H36O17						
xcpd__14823_c0		C33H41N2O8PS						
xcpd__14825_c0		C34H40O13						
xcpd__14826_c0		C31H44O15						
xcpd__14827_c0		C33H52O9S2						
xcpd__14828_c0		C27H30O19						
xcpd__14829_c0		C29H38O17						
xcpd__14830_c0		C34H42O9S2						
xcpd__14833_c0		C32H24N2O14						
xcpd__14834_c0		C24H37O17PS						
xcpd__14835_c0		C27H32O19						
xcpd__14836_c0		C34H33N2O8PS						
xcpd__14837_c0		C32H36O15						
xcpd__14838_c0		C33H40O10S2						
xcpd__14839_c0		C43H33O5P						
xcpd__14841_c0		C33H40O14						
xcpd__14842_c0		C34H44O9S2						
xcpd__14843_c0		C44H37O4P						
xcpd__14844_c0		C45H41O3P						
xcpd__14846_c0		C35H48O12						
xcpd__14847_c0		C38H77O6P						
xcpd__14851_c0		C20H40NO21P						
xcpd__14853_c0		C24H22O22						
xcpd__14854_c0		C26H30O20						
xcpd__14857_c0		C24H30N4O18						
xcpd__14859_c0		C34H35N2O8PS						
xcpd__14860_c0		C32H38O15						
xcpd__14861_c0		C33H42O10S2						
xcpd__14862_c0		C33H42O14						
xcpd__14863_c0		C36H43N2O6PS						
xcpd__14864_c0		C48H70O						
xcpd__14868_c0		C22H33NO22						
xcpd__14870_c0		C24H24O22						
xcpd__14871_c0		C38H20N2O10						
xcpd__14872_c0		C25H28O21						
xcpd__14877_c0		C30H32O17						
xcpd__14878_c0		C34H37N2O8PS						
xcpd__14880_c0		C35H41N2O7PS						
xcpd__14881_c0		C43H37O5P						
xcpd__14882_c0		C33H44O14						
xcpd__14883_c0		C34H48O9S2						
xcpd__14886_c0		C24H32N3O15PS						
xcpd__14890_c0		C23H22O23						
xcpd__14895_c0		C32H31N2O10PS						
xcpd__14896_c0		C40H27O8P						
xcpd__14898_c0		C33H35N2O9PS						
xcpd__14899_c0		C34H39N2O8PS						
xcpd__14900_c0		C42H35O6P						
xcpd__14901_c0		C32H42O15						
xcpd__14902_c0		C33H46O10S2						
xcpd__14903_c0		C43H39O5P						
xcpd__14904_c0		C33H51N2O8PS						
xcpd__14906_c0		C22H26N3O17PS						
xcpd__14909_c0		C32H33N2O10PS						
xcpd__14914_c0		C32H44O11S2						
xcpd__14915_c0		C32H44O15						
xcpd__14916_c0		C33H48O10S2						
xcpd__14918_c0		C21H18O25						
xcpd__14919_c0		C23H34N4O17S						
xcpd__14920_c0		C30H38O17						
xcpd__14921_c0		C31H42O16						
xcpd__14922_c0		C36H51N2O4PS2						
xcpd__14923_c0		C44H47O2PS						
xcpd__14924_c0		C34H46N4O8S						
xcpd__14925_c0		C33H36O15						
xcpd__14926_c0		C33H36O15						
xcpd__14933_c0		C32H34O16						
xcpd__14934_c0		C43H31O6P						
xcpd__14936_c0		C33H38O15						
xcpd__14937_c0		C34H42O14						
xcpd__14938_c0		C34H42O14						
xcpd__14942_c0		C31H51N2O8PS2						
xcpd__14949_c0		C27H32O20						
xcpd__14950_c0		C27H32O20						
xcpd__14951_c0		C43H33O6P						
xcpd__14952_c0		C27H49O13PS2						
xcpd__14953_c0		C33H40O15						
xcpd__14954_c0		C33H40O15						
xcpd__14955_c0		C47H36N2O3						
xcpd__14956_c0		C34H44O14						
xcpd__14957_c0		C37H45N2O6PS						
xcpd__14959_c0		C25H26O22						
xcpd__14960_c0		C26H30O21						
xcpd__14962_c0		C30H30O18						
xcpd__14965_c0		C42H31O7P						
xcpd__14966_c0		C32H38O16						
xcpd__14967_c0		C43H35O6P						
xcpd__14968_c0		C33H42O15						
xcpd__14969_c0		C34H46O10S2						
xcpd__14970_c0		C44H39O5P						
xcpd__14971_c0		C39H42N4O5S						
xcpd__14972_c0		C47H38N2O3						
xcpd__14973_c0		C34H46O14						
xcpd__14974_c0		C35H50O9S2						
xcpd__14977_c0		C22H33NO23						
xcpd__14982_c0		C43H24N2O7						
xcpd__14983_c0		C25H45O15PS2						
xcpd__14984_c0		C31H36O17						
xcpd__14985_c0		C34H37N2O9PS						
xcpd__14986_c0		C32H40O16						
xcpd__14987_c0		C35H41N2O8PS						
xcpd__14988_c0		C33H44O15						
xcpd__14989_c0		C34H48O10S2						
xcpd__14990_c0		C44H41O5P						
xcpd__14992_c0		C38H19O11P						
xcpd__14993_c0		C30H34O18						
xcpd__14995_c0		C31H38O17						
xcpd__14996_c0		C34H39N2O9PS						
xcpd__14997_c0		C31H42N2O11S2						
xcpd__14998_c0		C32H42O16						
xcpd__14999_c0		C43H39O6P						
xcpd__15000_c0		C33H46O15						
xcpd__15002_c0		C22H20O25						
xcpd__15003_c0		C34H37O11PS						
xcpd__15004_c0		C34H41N2O9PS						
xcpd__15005_c0		C32H44O12S2						
xcpd__15006_c0		C36H44O9S2						
xcpd__15007_c0		C24H48N2O16S2						
xcpd__15008_c0		C33H48O11S2						
xcpd__15009_c0		C43H41O6P						
xcpd__15010_c0		C33H64O14						
xcpd__15011_c0		C33H64O14						
xcpd__15012_c0		C47H59NOS						
xcpd__15014_c0		C25H18O23						
xcpd__15015_c0		C28H30O20						
xcpd__15017_c0		C34H38O15						
xcpd__15018_c0		C36H46O13						
xcpd__15021_c0		C33H36O12S2						
xcpd__15022_c0		C46H28N2O5						
xcpd__15024_c0		C47H32N2O4						
xcpd__15025_c0		C34H40O15						
xcpd__15026_c0		C35H44O14						
xcpd__15027_c0		C46H41O4P						
xcpd__15031_c0		C30H26O19						
xcpd__15033_c0		C27H30O19S						
xcpd__15034_c0		C33H38O16						
xcpd__15035_c0		C34H42O15						
xcpd__15036_c0		C35H46O10S2						
xcpd__15037_c0		C38H47N2O6PS						
xcpd__15038_c0		C46H43O4P						
xcpd__15041_c0		C27H21N2O18P						
xcpd__15043_c0		C22H29O23P						
xcpd__15044_c0		C23H33O18PS2						
xcpd__15045_c0		C20H37O20PS2						
xcpd__15046_c0		C26H28O22						
xcpd__15047_c0		C34H33N2O10PS						
xcpd__15049_c0		C46H32N2O5						
xcpd__15050_c0		C33H40O16						
xcpd__15051_c0		C47H36N2O4						
xcpd__15052_c0		C34H44O15						
xcpd__15054_c0		C48H40N2O3						
xcpd__15056_c0		C38H61O9P						
xcpd__15059_c0		C23H24N3O18PS						
xcpd__15063_c0		C24H22O22S						
xcpd__15066_c0		C34H35N2O10PS						
xcpd__15067_c0		C42H31O8P						
xcpd__15068_c0		C32H38O17						
xcpd__15069_c0		C43H35O7P						
xcpd__15070_c0		C33H42O16						
xcpd__15071_c0		C34H46O11S2						
xcpd__15072_c0		C44H39O6P						
xcpd__15073_c0		C45H43O5P						
xcpd__15074_c0		C36H58N2O11						
xcpd__15076_c0		C47H82O3						
xcpd__15078_c0		C25H28O23						
xcpd__15079_c0		C32H40O17						
xcpd__15080_c0		C33H44O16						
xcpd__15081_c0		C44H41O6P						
xcpd__15082_c0		C44H41O6P						
xcpd__15083_c0		C24H26O20S2						
xcpd__15084_c0		C37H35N2O8PS						
xcpd__15085_c0		C32H42O17						
xcpd__15086_c0		C32H44O17						
xcpd__15088_c0		C32H46O13S2						
xcpd__15089_c0		C35H42O15						
xcpd__15090_c0		C30H47N4O13P						
xcpd__15094_c0		C39H49N2O6PS						
xcpd__15096_c0		C34H28NO14P						
xcpd__15097_c0		C24H27N5O20						
xcpd__15099_c0		C31H30O15S2						
xcpd__15100_c0		C19H34N2O22S2						
xcpd__15101_c0		C21H39O20PS2						
xcpd__15103_c0		C35H46O11S2						
xcpd__15106_c0		C22H29NO25						
xcpd__15109_c0		C27H21N2O19P						
xcpd__15110_c0		C28H25N2O18P						
xcpd__15112_c0		C45H28N2O7						
xcpd__15113_c0		C33H40O13S2						
xcpd__15114_c0		C34H44O12S2						
xcpd__15115_c0		C39H40N4O7S						
xcpd__15116_c0		C47H36N2O5						
xcpd__15118_c0		C24H28N3O18PS						
xcpd__15120_c0		C24H22O23S						
xcpd__15121_c0		C27H23N2O19P						
xcpd__15123_c0		C36H43N2O9PS						
xcpd__15130_c0		C29H15NO19S						
xcpd__15132_c0		C28H35N4O16P						
xcpd__15133_c0		C32H42O18						
xcpd__15134_c0		C37H46O12S						
xcpd__15136_c0		C48H43O2PS						
xcpd__15141_c0		C46H37O6P						
xcpd__15142_c0		C36H44O15						
xcpd__15143_c0		C47H41O5P						
xcpd__15145_c0		C37H50O10S2						
xcpd__15146_c0		C27H28O21S						
xcpd__15147_c0		C32H32O15S2						
xcpd__15148_c0		C20H36N2O22S2						
xcpd__15149_c0		C30H29N2O17P						
xcpd__15152_c0		C46H28N2O7						
xcpd__15153_c0		C36H37N2O10PS						
xcpd__15154_c0		C48H36N2O5						
xcpd__15155_c0		C35H44O16						
xcpd__15157_c0		C26H32N3O17PS						
xcpd__15158_c0		C34H28NO15P						
xcpd__15163_c0		C29H27N2O18P						
xcpd__15164_c0		C27H30O21S						
